Date,Tweets
2019-02-11 14:01:37,Virgin Atlantic has announced it will be operating to Tel Aviv from 25 September.   https://t.co/KWDFAzbK5D  via @BTUK   #businesstravel #telaviv #israel #virginatlantic https://t.co/vzsWaZ7eTg
2019-02-11 14:05:19,MOOD 🧶 #doittoem #reinamorgan #vibe #mood #feline #kitty #cat #goodmusic #dirtysneakersandslipdresses #indigo #ultraviolet #newmusic #vintage #retro • SINGLE ‘DO IT TO EM! AVAILABLE NOW!! #itunes #applemusic #tidal #spotify #googleplay #amazonmusic 🎧 click the link! #linkinbio https://t.co/FqUHbMYMWe
2019-02-11 14:06:31,From #Chengdu to #Zanzibar for  Chinese New Year ( via #QatarAirways ) our #Airbnb guests are not afraid of travel. #Utupoa https://t.co/Z71WFIKJlA
2019-02-11 14:10:05,Here’s How to Fly Indigo Economy in Style https://t.co/7l1FKr498D #Indigo #PriorityService https://t.co/xe0EmqoJcR
2019-02-11 14:13:41,#FlightsSale : Budget airline IndiGo and full-service carrier Vistara on Monday announced sale on major routes. #IndiGo #Vistara #FlightsTicket https://t.co/Wu0jAn611P https://t.co/Wu0jAn611P
2019-02-11 14:21:58,Yes CX @cathaypacific @yvrairport may not have the luxury of the Bar and Showers on the A380 but the soft product remains solid. #cathaypacific #livewelltravelled https://t.co/IgAy9pKOZk
2019-02-11 14:29:26,"Had to book a flight using my friend's computer, at his place, because #Lufthansa website decided to raise the price for my searched flights (using my computer) by +300% in one hour... 😱"
2019-02-11 14:32:06,@IndiGo6E flight cancelled and they provided 6 hr long via flight for three hour journey. That too at an odd hour. Helpless. Please resolve ur issues soon. P.S.m having two more upcoming flights this week booked on @IndiGo6E airline. #indigo #flightcancelled
2019-02-11 14:33:49,Wouldn’t the obvious answer be for airlines to simply charge the same for a flight segment whether direct or an intermediate stop? And suing a customer for simply finding ways to take advantage of your own practices seems like a good idea? #LI #lufthansa https://t.co/FgrX8XzxU9
2019-02-11 14:35:44,"Nothing can beat the gratification and satisfaction in seeing one's work take the final shape. Can't express the joy when I saw my Air India ad on TV. My first in last 3 years,when I could finally catch myself live  #AirIndia #actor #advertisement #TVC #proud #airlines #aviation"
2019-02-11 14:41:06,"A Fugitive Offender, Who Extracted Himself From Criminal Proceedings! https://t.co/XW810OxKci #AbuDhabi #Dubai #UAEDebt #UAEembassyIndia #Fugitive #GCC #IndiaDiaspora #NarendraModi #PMOIndia #SushmaSwaraj #IndianDiplomacy #IndianDiaspora #Qatar #Doha #EtihadAirways #Emirates #NR] https://t.co/3qLoF6jjcA"
2019-02-11 14:42:04,"A Fugitive Offender, Who Extracted Himself From Criminal Proceedings! https://t.co/XW810OxKci [#AbuDhabi #Dubai #EtihadAirways #Emirates #NRIs #Kerala #NRIchallenge #UAELobbyists #UAEregime #StandUp4Justice #YearofZayed #KeralaAid #UAEIndia #GlobalGoals #AllianceJudgmentRecovery] https://t.co/B5TZxLJK0u"
2019-02-11 14:55:23,I just spent the last hour scrolling #airasia on ig trying to find the cute cabin crew guy 😫✌🏽
2019-02-11 14:59:24,"Cold morning ❄ Photo: Ronny Busch Aircraft: Airbus A300B4-603 Airport: Frankfurt Main (FRA/EDDF) Reg: D-AIAP named ""Donauwörth"" Date: Oct.25.2005 Status: Active on Mahan Air as ""EP-MNS"" Delivery: Jun.25.1987 - #airbus #a300 #frankfurtairport #lufthansa #airbusa300 #mahanair https://t.co/Oxb7toEbm7"
2019-02-11 15:04:07,This week Indigo's starting!  Today or tomorrow (probably) expect the first part.  👽🛸💫🌟 ----------  #aesthetic #webcomic #comic #indigo #purple #cat #animalmask #retro #80s #90s #cool #warm #boots #glasses #sketches #sketch #art #artistsontwitter #digitaldrawing https://t.co/kXQ7nowo5F
2019-02-11 15:04:14,"@MoCA_GoI @IndiGo6E @sureshpprabhu Flight cancelled at the last moment due to ""Operational Challenges"". When #indigo punishes its customers for delays why not the airline."
2019-02-11 15:07:49,JETAIRWAYS SELL BELOW 214 - #JETAIRWAYS chart https://t.co/NfGTMA4stE
2019-02-11 15:09:13,"@IndiGo6E Don’t go for Indigo. You might be trying to save 500 or 1000, but they will make you pay 10 times of that to other airlines, as they will cancel there Flights with no cause/ reason. This is very freq with them.#indigo #flywithindigo #FlyWithIndiGo"
2019-02-11 15:09:42,"@IndiGo6E Indigo is cancelling lot of flights showing natural cause like fog &amp; rain,while other airlines have no impact. They are rearranging flights if they doesn’t have enough passengers for 2nd flight to same destination. Save yourself and go for better airlines #indigo #FlyWithIndiGo"
2019-02-11 15:18:12,Qatar Airways A380 touch down in Bangkok Suvrnabhumi airport BKk/VTBS 11.2.2019 #QatarAirways #A380-800 #A7_APC #A7APC  #SuvarnabhumiAirport #Bangkok #BKK #VTBS #スワンナプーム空港 #バンコク飛行機写真撮影… https://t.co/fLKt8ptjhL
2019-02-11 15:18:25,"@KoreanAir_KE Thank you so much taking care of our boys , hoping for good care in future too love you all flight team members #KoreanAir  #TearItUpBTS"
2019-02-11 15:27:27,JETAIRWAYS SELL BELOW 214  #STOCKPRO #StockMarket #StockMarketNews #BusinessNews #intradayTrade #intraday #positionaltrade #positional #Sensex #JETAIRWAYS https://t.co/QnJkVNZ3xh
2019-02-11 15:30:21,#ICYMI @EtihadAirways and @emirates broadcasted Pope Francis' holy mass live on-board their flights and in airport lounges last Tuesday #PopeFrancisInUAE #EtihadAirways #Emirates https://t.co/iaIbOPWbXu
2019-02-11 15:33:33,Flying once again with one of my favourite airlines.  . . . #ANA #allnipponairways #lifeinjapan #discoverjapan #shifteast #japantravel #eyefortheworld #cuentojaponés https://t.co/ZrGMwQ51p8
2019-02-11 15:44:22,So today I flew from JHB to Moscow. I bought an expensive flight ticket out of my hard earned student salary only to have my pillow case and 2 $200 bottles of cologne stolen out of my checked in luggage!?!?!?! 💔🤬🤬😡Steal from the poor and give to the rich #QatarAirways
2019-02-11 15:45:00,"More space, more luggage, more service. This week we’re showing the advantages of our Premium Economy class. https://t.co/9WLcPBuqYm #Lufthansa #PremiumEconomyClass https://t.co/vxWE2swCXy"
2019-02-11 15:48:30,#Airindia — traveling to Bangalore International Airport from Silchar Airport https://t.co/GgJaKVcVmX
2019-02-11 15:53:13,I have made a reservation with premium flex. Why are you refusing priority boarding every time? #AirAsia
2019-02-11 15:57:05,Air New Zealand flight to China forced to turn back for not having permission to land  https://t.co/u2cc8G8hjj via @ChannelNewsAsia #China #AirNewZealand #flight #refused #travel #permission
2019-02-11 15:58:24,"How serious are we about #plasticban?This is the #plastic generated by #AirIndia for one meal, for one passenger...And we look at consumers for reducing #plastic! https://t.co/9VimMfFgrA"
2019-02-11 16:00:00,#JETAIRWAYS - Buy opportunities  for retail traders (Closed Price 214) - TradingView - https://t.co/uCvp0lxCKm
2019-02-11 16:06:43,"Yep, you read this right: —-&gt; #Lufthansa sues passenger for not taking booked flight https://t.co/DW0YYZfqR0 #DLH #airlines"
2019-02-11 16:08:45,Book shopping success! Can we take a moment to appreciate the fact that front covers really do make all the difference?! 🤗 So beautiful! #booklovers #success #score #indigo https://t.co/XPZZo0Jrsp
2019-02-11 16:10:58,"What can I do in Singapore?  Shopping, wolk around, sightseeing. #airasia #singapore #mrbay #gobaytour #khaolakbay"
2019-02-11 16:11:17,Congratulations to #VirginAtlantic for new route to Tel Aviv. Good to see a new means of making the best of UK-Israel trade
2019-02-11 16:20:46,@EtihadAirways Engineering and @TarmacAerosave Partner to Expand MRO Services Globally #EtihadAirways #TarmacAerosave #MRO #Aviation #AvGeek  https://t.co/OFoumsrP4U
2019-02-11 16:28:08,#wowair - lives to fly another day but without their #a330 ! #Avgeek #airbus #iceland https://t.co/GdVv6Iazjy
2019-02-11 16:28:38,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @oluwafunke #poshmark #fashion #style #shopmycloset #harvebenard #indigo #xoxo: https://t.co/DkLiql6Wud https://t.co/Ok1nreoIzP
2019-02-11 16:29:26,Over four hour delay on #easyjet flight from Geneva to Gatwick. Drowning sorrows with an expensive airport beer #theoneflightthatsdelayedoutof50
2019-02-11 16:35:31,It is inviting disaster if you take #indigo late nights flights! The flight is delayed and they announce boarding and punish you by making you stand for over one hour! # 6E 234
2019-02-11 16:36:45,"I really want to gift one of #Indigo passenger and a employee #who is my friend , a gift on board or on arrival, in anyway possible. Not asking you to spend but please help!"
2019-02-11 16:47:28,#Lufthansa leases two #Airbus #A220 from #airBaltic: Lufthansa leases two Airbus A220 from… https://t.co/4IYZPLWeBG
2019-02-11 16:50:44,We love sharing our news on the whiteboard today. #disneyland #bluestone #goair #toystory https://t.co/PIgfnPkwi3
2019-02-11 16:52:43,@jetairways #jetairways I have not received any refund by u even after 6 days which was taken on board for meal by your staff swiping twice with different debit cards I got assurance by crew members including the pilots that d amount will b refunded in my account within 2-3 days https://t.co/ew1KuT6u35
2019-02-11 17:00:31,@EtihadAirways Engineering and @TarmacAerosave Partner to Expand MRO Services Globally #EtihadAirways #TarmacAerosave #MRO #Aviation #AvGeek  https://t.co/4fVerOo2zG
2019-02-11 17:03:00,Read where British Airways and Virgin Atlantic might send their A350-1000 first.   #BritishAirways #VirginAtlantic #Airbus #Aviation #Avgeek  https://t.co/aeB2oOQ2Mb https://t.co/wWHvfizBBT
2019-02-11 17:03:14,#jetairways My flight number is 9W833. Its departure time is 7PM. My name is Jagriti Sanghi. why is no one picking up the call?! I wanted to now the status of the flight. I cannot afford last minute cancellation. Inform me if it is is going to be cancelled for any reason.
2019-02-11 17:03:46,"@Iberia_en They say: At your service 24 hours a day, 365 days a year. But I don't see anyone answering their messaging system. It's 0.48 cents to talk to them per minute. #Iberia #Terriblecusomterservice"
2019-02-11 17:07:11,#EtihadAirways to introduce #Airbus #A380 on daily #Seoul service https://t.co/Jox1BhHnm5
2019-02-11 17:22:28,Need bhopal to pune air connectivity  #bhopalforairconnectivity #spicejet #jetairways #indigo
2019-02-11 17:23:21,Homecoming. --- ldfighters | @cagewarriors --- #teamthundercat | #ldfighters | #cagewarriors | #cw102 | #o2london | #indigo | #mma | #london | #exmouth | #exeter | #devon | #⚡🦁 https://t.co/rpfWgjaU7J
2019-02-11 17:24:50,"Hey @lufthansa the customer service at #FRA was awful, 4 HOURS of being sent from desk to desk.  You delivered me to #JFK Airport 17h 22m LATE!  #Lufthansa you owe #EC261 Compensation plain and simple. 17h &gt; 3h.  Stop with the excuses, I will not take $98 for €600 @staralliance"
2019-02-11 17:36:51,#Vistara sale: Rs 899 Valentine's Day Sale announced; deadline applicable  https://t.co/WAXEy5as9p #vistarasale @airvistara #valentinesday
2019-02-11 17:47:42,Blind Eyes Ft.Aliks drops Friday February 15th!!! @aliksgibson @odd_indigo_ @oddsociety #rap #rapper #hiphop #music #goodmusic🎶 #goodmusic #blackmusic #blackmusicians #famu #famurattlers #fast #creative #oddsociety #indigo #leblanco #leblancomusicgroup #famumusic #artist https://t.co/jcKkUruc9d
2019-02-11 17:48:01,@cathaypacific how come you expect passengers to close overhead lockers on flights? Esp asking a passenger who I just witnessed PICKING HIS NOSE and now probably has another all over the handles of the overhead lockers #cx250 #nasty #cathaypacific
2019-02-11 17:53:48,An #Airbus #A320Neo (-251) now registered 9M-RAL was delivered to #AirAsia on the 9/10 February 2019. The aircraft flew from #HamburgAirport to #KualaLumpurAirport via #AshgabatAirport  #aviation #aviationnews #aeronewsx #airline #airlinerdelivery #aircraftdelivery #news
2019-02-11 17:55:23,Check out my new artwork https://t.co/Xcl76Zi4Oe  #Vector #seamlesspattern #texture #shiboridesign #texturedesign #seamlesspatterndesign #textiledesign #textiletexture #textilepattern #indigo #shibori #Graphics #GraphicDesign #Design #Shutterstock https://t.co/x7Lyne1cwz
2019-02-11 17:55:31,I loved this museum  planes on a grand scale. #Qantas the story of how an airline grew because of the tyranny of distance.  Australia has such vast spaces there were those who needed to find ways to deliver the mail and so an #airline grew. https://t.co/ISpP2HGiOg https://t.co/c1W8Pa7l3W
2019-02-11 17:55:43,"Ever checked out the #PakistanInternationalAirlines website? Really modern and, to be frank, really doesn't go well with their Business Model - being delayed with terrible service! Anyone agree or had a better experience?  #airline #corruptairline #aviation #airlinenews"
2019-02-11 17:55:50,Check out my new artwork https://t.co/VqA40alh52  #Vector #seamlesspattern #texture #shiboridesign #texturedesign #seamlesspatterndesign #textiledesign #textiletexture #textilepattern #indigo #shibori #Graphics #GraphicDesign #Design #Shutterstock https://t.co/sW3DYOoaAV
2019-02-11 17:56:15,Check out my new artwork https://t.co/CcMyiarKQB  #Vector #seamlesspattern #texture #shiboridesign #texturedesign #seamlesspatterndesign #textiledesign #textiletexture #textilepattern #indigo #shibori #Graphics #GraphicDesign #Design #Shutterstock https://t.co/Ue4MjG9Msp
2019-02-11 17:56:44,Check out my new artwork https://t.co/e9Xuu6hWHY  #Vector #seamlesspattern #texture #shiboridesign #texturedesign #seamlesspatterndesign #textiledesign #textiletexture #textilepattern #indigo #shibori #Graphics #GraphicDesign #Design #Shutterstock https://t.co/Jhtvr1Qf4G
2019-02-11 17:57:19,A Cathay Pacific A350 being towed at SFO! Cathay Pacific @cathaypacific @cathaypacificUS #CathayPacific KSFO @flySFO #SFO #SanFrancisco  B-LRN @Airbus @A350_Production @A350Blog @A350fans #Airbus #A350-900 MSN: 085 21/07/18 #planespotting #avgeek #aviation #aviationlovers https://t.co/5Q9MzAd278
2019-02-11 17:57:21,@jetairways Frantically waiting for a response from #jetairways @jetairways i have sent you direct messages too. Call me urgently with options on 9967673579 https://t.co/qW4FfESkvx
2019-02-11 17:58:20,"A sneak peak from one of my contemporary artwork, upcoming exhibition in England later this spring 💙 #annacharlotteatelier #textileartist #contemporaryart #artanddesign #colours #indigo #gold #bringthenatureindoors #stockholm  #london #paris https://t.co/FDODyLQh6H"
2019-02-11 17:59:20,"@cathaypacific omg your pillows are so dirty. This is what happens when you cut cleaning services in an attempt to cut costs, but it's backfiring! #dirty #notclean #cathaypacific #cx250 https://t.co/Ly4HdLds9x"
2019-02-11 18:00:10,@cathaypacific and luckily now that I can get wifi on board I can just tweet all 11 hours of this flight. Yay? #cathaypacific #cx250
2019-02-11 18:00:15,"@IndiGo6E staff insisted I stay in queue, reached the counter 5 mins late. then denied check in, am lied to about boarding bng cmplete 35 mins before dep time, told ""shouldn't have listened to our staff and come fwd"" &amp; now refused my refund for missed flight for Ur fault #IndiGo"
2019-02-11 18:00:22,@lufthansa Technik Middle East Continues on Growth Path #Lufthansa #MiddleEast #Aviation #AvGeek  https://t.co/O1xSvEYkDi
2019-02-11 18:01:04,What an exceptional airline experience by #Indigo cancelling flights twice back to back and saying sorry. This is how u serve your customers. Pathetic service #airline #Airlines
2019-02-11 18:01:18,@EtihadAirways Engineering and @TarmacAerosave Partner to Expand MRO Services Globally #EtihadAirways #TarmacAerosave #MRO #Aviation #AvGeek  https://t.co/SKAxulBW7Q
2019-02-11 18:01:18,#JetAirways #Spicejet #Indigo all are looting on flight fares for Mumbai to Delhi. Trains are getting cancelled due to #GujjarAgitation &amp; these carriers are just taking benefits out of it. Normal day flight fare is 4k but now it is &gt;2X.
2019-02-11 18:03:24,"Hi @easyjet me again, thank you for the notice of the delay and the nice text, though, I would appreciate you comply with the law regarding the right to care and obligation to inform customers of their rights. #easyjet #ezy6029 https://t.co/KGFHmoSIoF https://t.co/oXhuVlWCX7"
2019-02-11 18:06:16,Tweet (1..) The scam that @jetairways is running at #Mumbai #International #Airport.. took the money for extra weight on the luggage at 6:31PM for a #flight that departs at 6:50PM. @MoCA_GoI #JetAirways #DGCA #NareshGoyal #CivilAviation #India Result: #Family of 13 missed flight. https://t.co/QgnnPpYPoC
